"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","21 Oct 2022","26129.25","26213.10","25822.20","25907.55"
"NIFTY MIDCAP 150","20 Oct 2022","25635.75","26143.15","25576.90","26080.35"
"NIFTY MIDCAP 150","19 Oct 2022","25843.45","26123.45","25672.25","25721.45"
"NIFTY MIDCAP 150","18 Oct 2022","25629.65","25881.60","25619.75","25779.55"
"NIFTY MIDCAP 150","17 Oct 2022","25015.80","25532.95","24851.75","25449.15"
"NIFTY MIDCAP 150","14 Oct 2022","25766.60","25768.00","24994.30","25066.95"
"NIFTY MIDCAP 150","13 Oct 2022","25459.20","25515.95","25256.25","25319.90"
"NIFTY MIDCAP 150","12 Oct 2022","25279.00","25521.60","25226.85","25455.40"
"NIFTY MIDCAP 150","11 Oct 2022","25777.55","25777.55","25152.60","25209.75"
"NIFTY MIDCAP 150","10 Oct 2022","25606.65","25802.25","25062.85","25621.60"
"NIFTY MIDCAP 150","07 Oct 2022","25782.10","25920.50","25696.80","25884.00"
"NIFTY MIDCAP 150","06 Oct 2022","25953.20","26060.40","25833.15","25865.25"
"NIFTY MIDCAP 150","04 Oct 2022","25646.45","25762.60","25316.10","25717.65"
"NIFTY MIDCAP 150","03 Oct 2022","25770.55","26023.85","24916.30","25192.60"
"NIFTY MIDCAP 150","30 Sep 2022","24939.15","25893.00","24922.05","25581.30"
"NIFTY MIDCAP 150","29 Sep 2022","25555.70","25760.40","24975.10","25070.40"
"NIFTY MIDCAP 150","28 Sep 2022","25454.25","25545.25","25205.90","25281.25"
"NIFTY MIDCAP 150","27 Sep 2022","25909.35","26059.05","25616.65","25682.30"
"NIFTY MIDCAP 150","26 Sep 2022","26208.80","26251.10","25501.05","25684.20"
"NIFTY MIDCAP 150","23 Sep 2022","27178.75","27277.10","26431.15","26500.10"
"NIFTY MIDCAP 150","22 Sep 2022","27159.10","27298.65","26918.10","27223.35"
"NIFTY MIDCAP 150","21 Sep 2022","27714.90","27849.65","27261.95","27310.10"
"NIFTY MIDCAP 150","20 Sep 2022","27840.00","27975.15","27630.75","27724.35"
"NIFTY MIDCAP 150","19 Sep 2022","27862.25","27935.40","27534.95","27586.75"
"NIFTY MIDCAP 150","16 Sep 2022","28074.45","28178.35","27455.75","27728.80"
"NIFTY MIDCAP 150","15 Sep 2022","28056.40","28257.15","27932.85","28172.10"
"NIFTY MIDCAP 150","14 Sep 2022","27447.85","28080.60","27447.55","27954.75"
"NIFTY MIDCAP 150","13 Sep 2022","28089.20","28143.80","27953.35","28047.70"
"NIFTY MIDCAP 150","12 Sep 2022","27752.25","27983.65","27714.80","27946.60"
"NIFTY MIDCAP 150","09 Sep 2022","27993.35","27993.35","27658.15","27692.95"
"NIFTY MIDCAP 150","08 Sep 2022","27870.75","27975.30","27696.05","27783.60"
"NIFTY MIDCAP 150","07 Sep 2022","27756.35","27827.30","27677.45","27718.80"
"NIFTY MIDCAP 150","06 Sep 2022","27658.90","27924.00","27642.30","27885.50"
"NIFTY MIDCAP 150","05 Sep 2022","27417.40","27595.85","27361.55","27531.70"
"NIFTY MIDCAP 150","02 Sep 2022","27748.55","27877.25","27257.85","27358.85"
"NIFTY MIDCAP 150","01 Sep 2022","27761.40","27877.75","27451.80","27565.80"
"NIFTY MIDCAP 150","30 Aug 2022","27792.95","28210.75","27761.25","28104.50"
"NIFTY MIDCAP 150","29 Aug 2022","27086.60","27782.50","27068.40","27557.45"
"NIFTY MIDCAP 150","26 Aug 2022","27613.35","27780.70","27603.35","27724.65"
"NIFTY MIDCAP 150","25 Aug 2022","27609.75","27867.45","27432.35","27514.90"
"NIFTY MIDCAP 150","24 Aug 2022","27474.05","27730.75","27236.30","27561.50"
"NIFTY MIDCAP 150","23 Aug 2022","27112.75","27596.25","26819.15","27492.25"
"NIFTY MIDCAP 150","22 Aug 2022","27497.70","27642.00","27152.35","27234.50"
"NIFTY MIDCAP 150","19 Aug 2022","27605.70","27874.35","27341.40","27468.05"
"NIFTY MIDCAP 150","18 Aug 2022","27563.20","27706.75","27415.35","27630.80"
"NIFTY MIDCAP 150","17 Aug 2022","27550.80","27746.20","27538.45","27609.25"
"NIFTY MIDCAP 150","16 Aug 2022","27288.00","27489.55","27165.70","27462.30"
"NIFTY MIDCAP 150","12 Aug 2022","26688.85","27197.95","26627.10","27163.95"
"NIFTY MIDCAP 150","11 Aug 2022","26807.25","26861.75","26583.35","26661.75"
"NIFTY MIDCAP 150","10 Aug 2022","26772.05","26825.60","26526.95","26664.75"
"NIFTY MIDCAP 150","08 Aug 2022","26407.60","26762.95","26334.40","26728.85"
"NIFTY MIDCAP 150","05 Aug 2022","26842.10","26902.55","26272.90","26418.65"
"NIFTY MIDCAP 150","04 Aug 2022","27115.60","27173.25","26512.05","26803.75"
"NIFTY MIDCAP 150","03 Aug 2022","27121.60","27283.60","26780.10","27052.25"
"NIFTY MIDCAP 150","02 Aug 2022","26770.25","27088.10","26683.85","27038.50"
"NIFTY MIDCAP 150","01 Aug 2022","26101.30","26825.10","26045.15","26746.45"
