"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 150","12 Feb 2020","29.04","3.05","0.94"
"NIFTY MIDCAP 150","11 Feb 2020","28.75","3.05","0.94"
"NIFTY MIDCAP 150","10 Feb 2020","28.18","3.06","0.94"
"NIFTY MIDCAP 150","07 Feb 2020","28.46","3.08","0.93"
"NIFTY MIDCAP 150","06 Feb 2020","28.28","3.05","0.94"
"NIFTY MIDCAP 150","05 Feb 2020","28.11","3.04","0.95"
"NIFTY MIDCAP 150","04 Feb 2020","27.97","3.00","0.96"
"NIFTY MIDCAP 150","03 Feb 2020","28.14","2.97","0.97"
"NIFTY MIDCAP 150","01 Feb 2020","27.77","2.94","0.97"
"NIFTY MIDCAP 150","31 Jan 2020","28.44","3.02","0.95"
"NIFTY MIDCAP 150","30 Jan 2020","28.57","3.03","0.95"
"NIFTY MIDCAP 150","29 Jan 2020","28.69","3.05","0.94"
"NIFTY MIDCAP 150","28 Jan 2020","28.75","3.05","0.94"
"NIFTY MIDCAP 150","27 Jan 2020","28.81","3.10","0.94"
"NIFTY MIDCAP 150","24 Jan 2020","28.92","3.10","0.94"
"NIFTY MIDCAP 150","23 Jan 2020","28.77","3.08","0.95"
"NIFTY MIDCAP 150","22 Jan 2020","28.31","3.05","0.96"
"NIFTY MIDCAP 150","21 Jan 2020","28.37","3.11","0.94"
"NIFTY MIDCAP 150","20 Jan 2020","28.50","3.12","0.94"
"NIFTY MIDCAP 150","17 Jan 2020","28.59","3.14","0.94"
"NIFTY MIDCAP 150","16 Jan 2020","28.46","3.12","0.94"
"NIFTY MIDCAP 150","15 Jan 2020","28.20","3.10","0.95"
"NIFTY MIDCAP 150","14 Jan 2020","27.94","3.07","0.96"
"NIFTY MIDCAP 150","13 Jan 2020","27.75","3.05","0.97"
"NIFTY MIDCAP 150","10 Jan 2020","27.56","3.03","0.97"
"NIFTY MIDCAP 150","09 Jan 2020","27.48","3.02","0.98"
"NIFTY MIDCAP 150","08 Jan 2020","27.10","2.98","0.99"
"NIFTY MIDCAP 150","07 Jan 2020","27.05","2.97","0.99"
"NIFTY MIDCAP 150","06 Jan 2020","26.86","2.95","1.00"
"NIFTY MIDCAP 150","03 Jan 2020","27.44","3.01","0.98"
"NIFTY MIDCAP 150","02 Jan 2020","27.56","3.03","0.97"
"NIFTY MIDCAP 150","01 Jan 2020","27.23","2.99","0.99"
"NIFTY MIDCAP 150","31 Dec 2019","27.13","2.98","0.99"
"NIFTY MIDCAP 150","30 Dec 2019","27.09","2.97","0.99"
"NIFTY MIDCAP 150","27 Dec 2019","26.98","2.96","0.99"
"NIFTY MIDCAP 150","26 Dec 2019","27.63","2.80","1.05"
"NIFTY MIDCAP 150","24 Dec 2019","27.59","2.80","1.06"
"NIFTY MIDCAP 150","23 Dec 2019","27.62","2.80","1.05"
"NIFTY MIDCAP 150","20 Dec 2019","27.67","2.81","1.05"
"NIFTY MIDCAP 150","19 Dec 2019","27.67","2.81","1.05"
"NIFTY MIDCAP 150","18 Dec 2019","27.63","2.80","1.05"
"NIFTY MIDCAP 150","17 Dec 2019","27.70","2.81","1.05"
"NIFTY MIDCAP 150","16 Dec 2019","27.56","2.80","1.06"
"NIFTY MIDCAP 150","13 Dec 2019","27.46","2.80","1.05"
"NIFTY MIDCAP 150","12 Dec 2019","27.22","2.78","1.06"
"NIFTY MIDCAP 150","11 Dec 2019","27.02","2.76","1.07"
"NIFTY MIDCAP 150","10 Dec 2019","26.87","2.74","1.08"
"NIFTY MIDCAP 150","09 Dec 2019","27.17","2.77","1.07"
"NIFTY MIDCAP 150","06 Dec 2019","27.20","2.77","1.07"
"NIFTY MIDCAP 150","05 Dec 2019","27.55","2.81","1.05"
"NIFTY MIDCAP 150","04 Dec 2019","27.61","2.81","1.05"
"NIFTY MIDCAP 150","03 Dec 2019","27.45","2.80","1.06"
"NIFTY MIDCAP 150","02 Dec 2019","27.70","2.82","1.05"
"NIFTY MIDCAP 150","29 Nov 2019","27.99","2.84","1.04"
"NIFTY MIDCAP 150","28 Nov 2019","27.93","2.83","1.04"
"NIFTY MIDCAP 150","27 Nov 2019","27.70","2.81","1.05"
"NIFTY MIDCAP 150","26 Nov 2019","27.50","2.79","1.06"
"NIFTY MIDCAP 150","25 Nov 2019","27.70","2.81","1.05"
"NIFTY MIDCAP 150","22 Nov 2019","27.44","2.78","1.06"
"NIFTY MIDCAP 150","21 Nov 2019","27.42","2.78","1.06"
"NIFTY MIDCAP 150","20 Nov 2019","27.62","2.80","1.05"
"NIFTY MIDCAP 150","19 Nov 2019","27.60","2.79","1.06"
"NIFTY MIDCAP 150","18 Nov 2019","27.52","2.79","1.06"
"NIFTY MIDCAP 150","15 Nov 2019","27.34","2.77","1.06"
"NIFTY MIDCAP 150","14 Nov 2019","27.27","2.76","1.07"
"NIFTY MIDCAP 150","13 Nov 2019","27.20","2.75","1.07"
"NIFTY MIDCAP 150","11 Nov 2019","27.75","2.77","1.06"
"NIFTY MIDCAP 150","08 Nov 2019","27.60","2.76","1.07"
"NIFTY MIDCAP 150","07 Nov 2019","27.77","2.78","1.06"
"NIFTY MIDCAP 150","06 Nov 2019","27.59","2.76","1.07"
"NIFTY MIDCAP 150","05 Nov 2019","27.62","2.76","1.06"
"NIFTY MIDCAP 150","04 Nov 2019","28.02","2.79","1.05"
"NIFTY MIDCAP 150","01 Nov 2019","28.05","2.79","1.05"
"NIFTY MIDCAP 150","31 Oct 2019","27.95","2.78","1.06"
"NIFTY MIDCAP 150","30 Oct 2019","27.60","2.74","1.07"
"NIFTY MIDCAP 150","29 Oct 2019","27.47","2.73","1.08"
"NIFTY MIDCAP 150","27 Oct 2019","27.19","2.70","1.09"
"NIFTY MIDCAP 150","25 Oct 2019","26.98","2.68","1.10"
"NIFTY MIDCAP 150","24 Oct 2019","27.02","2.69","1.09"
"NIFTY MIDCAP 150","23 Oct 2019","27.07","2.69","1.09"
"NIFTY MIDCAP 150","22 Oct 2019","27.04","2.69","1.09"
"NIFTY MIDCAP 150","18 Oct 2019","27.01","2.69","1.09"
"NIFTY MIDCAP 150","17 Oct 2019","26.54","2.64","1.11"
"NIFTY MIDCAP 150","16 Oct 2019","26.11","2.61","1.14"
"NIFTY MIDCAP 150","15 Oct 2019","26.16","2.62","1.14"
"NIFTY MIDCAP 150","14 Oct 2019","26.08","2.61","1.14"
"NIFTY MIDCAP 150","11 Oct 2019","26.01","2.60","1.15"
"NIFTY MIDCAP 150","10 Oct 2019","25.96","2.60","1.15"
"NIFTY MIDCAP 150","09 Oct 2019","26.21","2.62","1.14"
"NIFTY MIDCAP 150","07 Oct 2019","25.91","2.59","1.15"
"NIFTY MIDCAP 150","04 Oct 2019","25.98","2.60","1.15"
"NIFTY MIDCAP 150","03 Oct 2019","26.19","2.62","1.14"
"NIFTY MIDCAP 150","01 Oct 2019","26.21","2.62","1.14"
"NIFTY MIDCAP 150","30 Sep 2019","26.65","2.67","1.12"
"NIFTY MIDCAP 150","27 Sep 2019","27.00","2.75","1.09"
"NIFTY MIDCAP 150","26 Sep 2019","30.81","2.55","1.12"
"NIFTY MIDCAP 150","25 Sep 2019","30.57","2.53","1.13"
"NIFTY MIDCAP 150","24 Sep 2019","32.49","2.57","1.11"
"NIFTY MIDCAP 150","23 Sep 2019","32.65","2.58","1.10"
"NIFTY MIDCAP 150","20 Sep 2019","31.78","2.51","1.13"
"NIFTY MIDCAP 150","19 Sep 2019","30.09","2.38","1.20"
"NIFTY MIDCAP 150","18 Sep 2019","30.54","2.41","1.18"
"NIFTY MIDCAP 150","17 Sep 2019","30.44","2.40","1.18"
"NIFTY MIDCAP 150","16 Sep 2019","31.00","2.45","1.16"
"NIFTY MIDCAP 150","13 Sep 2019","31.03","2.45","1.16"
"NIFTY MIDCAP 150","12 Sep 2019","30.85","2.44","1.17"
"NIFTY MIDCAP 150","11 Sep 2019","30.93","2.44","1.16"
"NIFTY MIDCAP 150","09 Sep 2019","30.85","2.43","1.17"
"NIFTY MIDCAP 150","06 Sep 2019","30.56","2.40","1.18"
"NIFTY MIDCAP 150","05 Sep 2019","30.36","2.38","1.19"
"NIFTY MIDCAP 150","04 Sep 2019","30.80","2.38","1.20"
"NIFTY MIDCAP 150","03 Sep 2019","31.00","2.37","1.20"
"NIFTY MIDCAP 150","30 Aug 2019","31.19","2.41","1.18"
"NIFTY MIDCAP 150","29 Aug 2019","30.90","2.44","1.26"
"NIFTY MIDCAP 150","28 Aug 2019","31.03","2.45","1.25"
"NIFTY MIDCAP 150","27 Aug 2019","31.40","2.47","1.24"
"NIFTY MIDCAP 150","26 Aug 2019","31.14","2.45","1.25"
"NIFTY MIDCAP 150","23 Aug 2019","30.72","2.41","1.27"
"NIFTY MIDCAP 150","22 Aug 2019","30.46","2.39","1.28"
"NIFTY MIDCAP 150","21 Aug 2019","30.98","2.43","1.26"
"NIFTY MIDCAP 150","20 Aug 2019","31.41","2.47","1.24"
"NIFTY MIDCAP 150","19 Aug 2019","31.64","2.48","1.23"
"NIFTY MIDCAP 150","16 Aug 2019","31.54","2.48","1.24"
"NIFTY MIDCAP 150","14 Aug 2019","31.31","2.47","1.24"
"NIFTY MIDCAP 150","13 Aug 2019","31.05","2.45","1.25"
"NIFTY MIDCAP 150","09 Aug 2019","31.56","2.49","1.23"
"NIFTY MIDCAP 150","08 Aug 2019","31.35","2.47","1.24"
"NIFTY MIDCAP 150","07 Aug 2019","30.89","2.46","1.25"
"NIFTY MIDCAP 150","06 Aug 2019","31.05","2.47","1.24"
"NIFTY MIDCAP 150","05 Aug 2019","30.57","2.42","1.26"
"NIFTY MIDCAP 150","02 Aug 2019","30.98","2.46","1.25"
"NIFTY MIDCAP 150","01 Aug 2019","31.06","2.46","1.24"
"NIFTY MIDCAP 150","31 Jul 2019","31.21","2.48","1.23"
"NIFTY MIDCAP 150","30 Jul 2019","30.89","2.50","1.24"
"NIFTY MIDCAP 150","29 Jul 2019","31.42","2.54","1.22"
"NIFTY MIDCAP 150","26 Jul 2019","31.69","2.56","1.21"
"NIFTY MIDCAP 150","25 Jul 2019","31.55","2.55","1.21"
"NIFTY MIDCAP 150","24 Jul 2019","31.41","2.54","1.22"
"NIFTY MIDCAP 150","23 Jul 2019","30.09","2.57","1.20"
"NIFTY MIDCAP 150","22 Jul 2019","30.21","2.58","1.20"
"NIFTY MIDCAP 150","19 Jul 2019","30.40","2.60","1.19"
"NIFTY MIDCAP 150","18 Jul 2019","31.01","2.65","1.17"
"NIFTY MIDCAP 150","17 Jul 2019","31.47","2.69","1.15"
"NIFTY MIDCAP 150","16 Jul 2019","31.54","2.69","1.15"
"NIFTY MIDCAP 150","15 Jul 2019","31.34","2.68","1.15"
"NIFTY MIDCAP 150","12 Jul 2019","31.51","2.69","1.15"
"NIFTY MIDCAP 150","11 Jul 2019","31.39","2.72","1.14"
"NIFTY MIDCAP 150","10 Jul 2019","31.17","2.70","1.15"
"NIFTY MIDCAP 150","09 Jul 2019","31.44","2.73","1.14"
"NIFTY MIDCAP 150","08 Jul 2019","31.72","2.72","1.14"
"NIFTY MIDCAP 150","05 Jul 2019","32.52","2.79","1.11"
"NIFTY MIDCAP 150","04 Jul 2019","33.01","2.83","1.10"
"NIFTY MIDCAP 150","03 Jul 2019","33.06","2.83","1.10"
"NIFTY MIDCAP 150","02 Jul 2019","33.01","2.83","1.10"
"NIFTY MIDCAP 150","01 Jul 2019","32.91","2.82","1.10"
"NIFTY MIDCAP 150","28 Jun 2019","32.84","2.82","1.10"
"NIFTY MIDCAP 150","27 Jun 2019","32.80","2.90","1.05"
"NIFTY MIDCAP 150","26 Jun 2019","32.64","2.88","1.05"
"NIFTY MIDCAP 150","25 Jun 2019","32.39","2.86","1.06"
"NIFTY MIDCAP 150","24 Jun 2019","32.19","2.84","1.07"
"NIFTY MIDCAP 150","21 Jun 2019","32.27","2.85","1.07"
"NIFTY MIDCAP 150","20 Jun 2019","32.26","2.85","1.07"
"NIFTY MIDCAP 150","19 Jun 2019","31.78","2.81","1.08"
"NIFTY MIDCAP 150","18 Jun 2019","32.07","2.84","1.07"
"NIFTY MIDCAP 150","17 Jun 2019","32.11","2.84","1.07"
"NIFTY MIDCAP 150","14 Jun 2019","32.49","2.87","1.06"
"NIFTY MIDCAP 150","13 Jun 2019","32.76","2.93","1.03"
"NIFTY MIDCAP 150","12 Jun 2019","32.86","2.94","1.03"
"NIFTY MIDCAP 150","11 Jun 2019","33.13","2.96","1.02"
"NIFTY MIDCAP 150","10 Jun 2019","32.93","2.94","1.02"
"NIFTY MIDCAP 150","07 Jun 2019","32.76","2.94","1.03"
"NIFTY MIDCAP 150","06 Jun 2019","32.81","2.94","1.02"
"NIFTY MIDCAP 150","04 Jun 2019","33.30","2.99","1.01"
"NIFTY MIDCAP 150","03 Jun 2019","33.33","2.99","1.01"
"NIFTY MIDCAP 150","31 May 2019","33.06","2.97","1.02"
"NIFTY MIDCAP 150","30 May 2019","33.16","2.96","1.02"
"NIFTY MIDCAP 150","29 May 2019","33.03","2.95","1.02"
"NIFTY MIDCAP 150","28 May 2019","33.22","2.96","1.02"
"NIFTY MIDCAP 150","27 May 2019","33.04","2.96","1.02"
"NIFTY MIDCAP 150","24 May 2019","32.41","2.91","1.03"
"NIFTY MIDCAP 150","23 May 2019","31.23","2.86","1.05"
"NIFTY MIDCAP 150","22 May 2019","31.95","2.84","1.05"
"NIFTY MIDCAP 150","21 May 2019","31.94","2.84","1.05"
"NIFTY MIDCAP 150","20 May 2019","32.36","2.86","1.04"
"NIFTY MIDCAP 150","17 May 2019","31.22","2.76","1.08"
"NIFTY MIDCAP 150","16 May 2019","31.03","2.74","1.09"
"NIFTY MIDCAP 150","15 May 2019","30.97","2.73","1.09"
"NIFTY MIDCAP 150","14 May 2019","31.14","2.74","1.09"
"NIFTY MIDCAP 150","13 May 2019","31.02","2.73","1.09"
"NIFTY MIDCAP 150","10 May 2019","31.71","2.79","1.07"
"NIFTY MIDCAP 150","09 May 2019","31.56","2.78","1.08"
"NIFTY MIDCAP 150","08 May 2019","31.62","2.78","1.07"
"NIFTY MIDCAP 150","07 May 2019","32.00","2.81","1.06"
"NIFTY MIDCAP 150","06 May 2019","32.32","2.84","1.05"
"NIFTY MIDCAP 150","03 May 2019","32.56","2.86","1.05"
"NIFTY MIDCAP 150","02 May 2019","32.57","2.86","1.05"
"NIFTY MIDCAP 150","30 Apr 2019","33.71","2.85","1.04"
"NIFTY MIDCAP 150","26 Apr 2019","33.98","2.88","1.04"
"NIFTY MIDCAP 150","25 Apr 2019","34.08","2.88","1.03"
"NIFTY MIDCAP 150","24 Apr 2019","34.20","2.89","1.03"
"NIFTY MIDCAP 150","23 Apr 2019","34.11","2.89","1.03"
"NIFTY MIDCAP 150","22 Apr 2019","34.08","2.88","1.03"
"NIFTY MIDCAP 150","18 Apr 2019","34.60","2.93","1.02"
"NIFTY MIDCAP 150","16 Apr 2019","34.90","2.95","1.01"
"NIFTY MIDCAP 150","15 Apr 2019","34.85","2.95","1.01"
"NIFTY MIDCAP 150","12 Apr 2019","34.68","2.93","1.01"
"NIFTY MIDCAP 150","11 Apr 2019","34.55","2.92","1.02"
"NIFTY MIDCAP 150","10 Apr 2019","34.54","2.92","1.02"
"NIFTY MIDCAP 150","09 Apr 2019","34.60","2.93","1.02"
"NIFTY MIDCAP 150","08 Apr 2019","34.57","2.93","1.01"
"NIFTY MIDCAP 150","05 Apr 2019","34.81","2.95","1.01"
"NIFTY MIDCAP 150","04 Apr 2019","34.58","2.93","1.01"
"NIFTY MIDCAP 150","03 Apr 2019","34.63","2.93","1.01"
"NIFTY MIDCAP 150","02 Apr 2019","34.96","2.96","1.00"
"NIFTY MIDCAP 150","01 Apr 2019","34.95","2.96","1.00"
"NIFTY MIDCAP 150","29 Mar 2019","34.86","2.95","1.01"
"NIFTY MIDCAP 150","28 Mar 2019","38.81","3.06","0.94"
"NIFTY MIDCAP 150","27 Mar 2019","38.38","3.02","0.95"
"NIFTY MIDCAP 150","26 Mar 2019","38.17","3.01","0.96"
"NIFTY MIDCAP 150","25 Mar 2019","37.81","2.98","0.97"
"NIFTY MIDCAP 150","22 Mar 2019","38.12","3.00","0.96"
"NIFTY MIDCAP 150","20 Mar 2019","38.28","3.02","0.95"
"NIFTY MIDCAP 150","19 Mar 2019","38.43","3.03","0.95"
"NIFTY MIDCAP 150","18 Mar 2019","38.22","3.01","0.96"
"NIFTY MIDCAP 150","15 Mar 2019","38.34","3.02","0.95"
"NIFTY MIDCAP 150","14 Mar 2019","38.10","3.00","0.96"
"NIFTY MIDCAP 150","13 Mar 2019","38.10","3.00","0.96"
"NIFTY MIDCAP 150","12 Mar 2019","38.28","3.02","0.95"
"NIFTY MIDCAP 150","11 Mar 2019","38.06","3.00","0.96"
"NIFTY MIDCAP 150","08 Mar 2019","37.39","2.95","0.98"
"NIFTY MIDCAP 150","07 Mar 2019","37.41","2.95","0.98"
"NIFTY MIDCAP 150","06 Mar 2019","37.50","2.96","0.97"
"NIFTY MIDCAP 150","05 Mar 2019","37.34","2.94","0.98"
"NIFTY MIDCAP 150","01 Mar 2019","36.67","2.88","1.00"
"NIFTY MIDCAP 150","28 Feb 2019","36.18","2.85","1.01"
"NIFTY MIDCAP 150","27 Feb 2019","35.88","2.83","1.01"
"NIFTY MIDCAP 150","26 Feb 2019","35.73","2.82","1.02"
"NIFTY MIDCAP 150","25 Feb 2019","35.84","2.83","1.02"
"NIFTY MIDCAP 150","22 Feb 2019","35.71","2.81","1.02"
"NIFTY MIDCAP 150","21 Feb 2019","35.57","2.77","1.03"
"NIFTY MIDCAP 150","20 Feb 2019","35.16","2.75","1.04"
"NIFTY MIDCAP 150","19 Feb 2019","34.98","2.72","1.04"
"NIFTY MIDCAP 150","18 Feb 2019","35.06","2.71","1.05"
"NIFTY MIDCAP 150","15 Feb 2019","35.44","2.74","1.04"
"NIFTY MIDCAP 150","14 Feb 2019","35.73","2.76","1.03"
"NIFTY MIDCAP 150","13 Feb 2019","35.62","2.75","1.03"
"NIFTY MIDCAP 150","12 Feb 2019","35.49","2.76","1.03"
"NIFTY MIDCAP 150","11 Feb 2019","35.53","2.77","1.03"
"NIFTY MIDCAP 150","08 Feb 2019","36.08","2.81","1.01"
"NIFTY MIDCAP 150","07 Feb 2019","36.50","2.84","1.00"
"NIFTY MIDCAP 150","06 Feb 2019","36.37","2.82","1.01"
"NIFTY MIDCAP 150","05 Feb 2019","36.35","2.82","1.01"
"NIFTY MIDCAP 150","04 Feb 2019","36.62","2.84","1.00"
"NIFTY MIDCAP 150","01 Feb 2019","37.00","2.86","1.00"
"NIFTY MIDCAP 150","31 Jan 2019","36.79","2.84","1.00"
"NIFTY MIDCAP 150","30 Jan 2019","36.50","2.83","1.01"
"NIFTY MIDCAP 150","29 Jan 2019","36.39","2.81","1.01"
"NIFTY MIDCAP 150","28 Jan 2019","36.03","2.81","1.01"
"NIFTY MIDCAP 150","25 Jan 2019","36.55","2.85","1.00"
"NIFTY MIDCAP 150","24 Jan 2019","37.13","2.89","0.98"
"NIFTY MIDCAP 150","23 Jan 2019","37.26","2.90","0.98"
"NIFTY MIDCAP 150","22 Jan 2019","37.25","2.91","0.98"
"NIFTY MIDCAP 150","21 Jan 2019","37.42","2.91","0.98"
"NIFTY MIDCAP 150","18 Jan 2019","39.41","2.92","0.97"
"NIFTY MIDCAP 150","17 Jan 2019","39.52","2.94","0.96"
"NIFTY MIDCAP 150","16 Jan 2019","39.61","2.94","0.96"
"NIFTY MIDCAP 150","15 Jan 2019","39.72","2.95","0.96"
"NIFTY MIDCAP 150","14 Jan 2019","39.50","2.93","0.96"
"NIFTY MIDCAP 150","11 Jan 2019","39.63","2.94","0.96"
"NIFTY MIDCAP 150","10 Jan 2019","39.67","2.94","0.96"
"NIFTY MIDCAP 150","09 Jan 2019","39.49","2.93","0.96"
"NIFTY MIDCAP 150","08 Jan 2019","39.52","2.93","0.96"
"NIFTY MIDCAP 150","07 Jan 2019","39.54","2.94","0.96"
"NIFTY MIDCAP 150","04 Jan 2019","39.53","2.93","0.96"
"NIFTY MIDCAP 150","03 Jan 2019","39.35","2.92","0.97"
"NIFTY MIDCAP 150","02 Jan 2019","39.61","2.94","0.96"
"NIFTY MIDCAP 150","01 Jan 2019","40.04","2.97","0.95"
"NIFTY MIDCAP 150","31 Dec 2018","40.02","2.97","0.95"
"NIFTY MIDCAP 150","28 Dec 2018","39.80","2.98","0.97"
"NIFTY MIDCAP 150","27 Dec 2018","39.67","2.97","0.96"
"NIFTY MIDCAP 150","26 Dec 2018","39.50","2.96","0.97"
"NIFTY MIDCAP 150","24 Dec 2018","39.66","2.96","0.96"
"NIFTY MIDCAP 150","21 Dec 2018","39.81","2.98","0.96"
"NIFTY MIDCAP 150","20 Dec 2018","40.49","3.02","0.94"
"NIFTY MIDCAP 150","19 Dec 2018","40.46","3.02","0.95"
"NIFTY MIDCAP 150","18 Dec 2018","40.17","2.98","0.96"
"NIFTY MIDCAP 150","17 Dec 2018","40.07","2.98","0.96"
"NIFTY MIDCAP 150","14 Dec 2018","39.92","2.97","0.96"
"NIFTY MIDCAP 150","13 Dec 2018","39.87","2.96","0.96"
"NIFTY MIDCAP 150","12 Dec 2018","39.55","2.94","0.97"
"NIFTY MIDCAP 150","11 Dec 2018","38.98","2.87","1.00"
"NIFTY MIDCAP 150","10 Dec 2018","38.39","2.82","1.01"
"NIFTY MIDCAP 150","07 Dec 2018","39.19","2.88","0.99"
"NIFTY MIDCAP 150","06 Dec 2018","39.21","2.88","0.99"
"NIFTY MIDCAP 150","05 Dec 2018","39.81","2.93","0.98"
"NIFTY MIDCAP 150","04 Dec 2018","40.29","2.96","0.96"
"NIFTY MIDCAP 150","03 Dec 2018","40.29","2.96","0.96"
"NIFTY MIDCAP 150","30 Nov 2018","40.06","2.95","0.97"
"NIFTY MIDCAP 150","29 Nov 2018","39.82","2.93","0.97"
"NIFTY MIDCAP 150","28 Nov 2018","39.55","2.91","0.98"
"NIFTY MIDCAP 150","27 Nov 2018","39.81","2.94","0.97"
"NIFTY MIDCAP 150","26 Nov 2018","40.21","2.92","0.98"
"NIFTY MIDCAP 150","22 Nov 2018","40.41","2.91","0.98"
"NIFTY MIDCAP 150","21 Nov 2018","40.47","2.94","0.97"
"NIFTY MIDCAP 150","20 Nov 2018","40.09","2.92","0.98"
"NIFTY MIDCAP 150","19 Nov 2018","40.90","2.95","0.97"
"NIFTY MIDCAP 150","16 Nov 2018","43.30","2.91","0.97"
"NIFTY MIDCAP 150","15 Nov 2018","43.33","2.91","0.97"
"NIFTY MIDCAP 150","14 Nov 2018","43.13","2.90","0.97"
"NIFTY MIDCAP 150","13 Nov 2018","42.92","2.89","0.97"
"NIFTY MIDCAP 150","12 Nov 2018","42.83","2.89","0.98"
"NIFTY MIDCAP 150","09 Nov 2018","43.25","2.91","0.97"
"NIFTY MIDCAP 150","07 Nov 2018","42.74","2.88","0.98"
"NIFTY MIDCAP 150","06 Nov 2018","42.40","2.86","0.99"
"NIFTY MIDCAP 150","05 Nov 2018","42.66","2.87","0.98"
"NIFTY MIDCAP 150","02 Nov 2018","42.95","2.88","0.98"
"NIFTY MIDCAP 150","01 Nov 2018","42.73","2.87","0.98"
"NIFTY MIDCAP 150","31 Oct 2018","42.39","2.85","0.99"
"NIFTY MIDCAP 150","30 Oct 2018","41.68","2.84","0.99"
"NIFTY MIDCAP 150","29 Oct 2018","41.58","2.82","1.00"
"NIFTY MIDCAP 150","26 Oct 2018","40.80","2.74","1.03"
"NIFTY MIDCAP 150","25 Oct 2018","40.77","2.75","1.03"
"NIFTY MIDCAP 150","24 Oct 2018","41.07","2.76","1.02"
"NIFTY MIDCAP 150","23 Oct 2018","40.61","2.73","1.03"
"NIFTY MIDCAP 150","22 Oct 2018","40.94","2.76","1.02"
"NIFTY MIDCAP 150","19 Oct 2018","41.47","2.79","1.01"
"NIFTY MIDCAP 150","17 Oct 2018","42.06","2.83","0.99"
"NIFTY MIDCAP 150","16 Oct 2018","42.91","2.89","0.98"
"NIFTY MIDCAP 150","15 Oct 2018","42.30","2.85","0.99"
"NIFTY MIDCAP 150","12 Oct 2018","42.04","2.82","1.00"
"NIFTY MIDCAP 150","11 Oct 2018","40.97","2.75","1.02"
"NIFTY MIDCAP 150","10 Oct 2018","41.85","2.81","1.00"
"NIFTY MIDCAP 150","09 Oct 2018","40.30","2.71","1.04"
"NIFTY MIDCAP 150","08 Oct 2018","40.44","2.72","1.04"
"NIFTY MIDCAP 150","05 Oct 2018","41.04","2.77","1.02"
"NIFTY MIDCAP 150","04 Oct 2018","42.14","2.84","0.99"
"NIFTY MIDCAP 150","03 Oct 2018","43.01","2.90","0.97"
"NIFTY MIDCAP 150","01 Oct 2018","43.45","2.93","0.96"
"NIFTY MIDCAP 150","28 Sep 2018","43.35","2.92","0.97"
"NIFTY MIDCAP 150","27 Sep 2018","46.94","3.20","0.77"
"NIFTY MIDCAP 150","26 Sep 2018","47.91","3.27","0.76"
"NIFTY MIDCAP 150","25 Sep 2018","47.73","3.31","0.76"
"NIFTY MIDCAP 150","24 Sep 2018","47.79","3.31","0.76"
"NIFTY MIDCAP 150","21 Sep 2018","49.06","3.40","0.74"
"NIFTY MIDCAP 150","19 Sep 2018","50.03","3.47","0.73"
"NIFTY MIDCAP 150","18 Sep 2018","50.50","3.50","0.72"
"NIFTY MIDCAP 150","17 Sep 2018","51.35","3.54","0.71"
"NIFTY MIDCAP 150","14 Sep 2018","51.65","3.57","0.71"
"NIFTY MIDCAP 150","12 Sep 2018","51.04","3.51","0.72"
"NIFTY MIDCAP 150","11 Sep 2018","50.83","3.51","0.72"
"NIFTY MIDCAP 150","10 Sep 2018","51.46","3.55","0.71"
"NIFTY MIDCAP 150","07 Sep 2018","52.09","3.60","0.70"
"NIFTY MIDCAP 150","06 Sep 2018","51.84","3.57","0.71"
"NIFTY MIDCAP 150","05 Sep 2018","51.60","3.55","0.71"
"NIFTY MIDCAP 150","04 Sep 2018","52.21","3.57","0.70"
"NIFTY MIDCAP 150","03 Sep 2018","53.43","3.66","0.69"
"NIFTY MIDCAP 150","31 Aug 2018","53.58","3.67","0.69"
"NIFTY MIDCAP 150","30 Aug 2018","53.57","3.66","0.69"
"NIFTY MIDCAP 150","29 Aug 2018","53.22","3.65","0.69"
"NIFTY MIDCAP 150","28 Aug 2018","52.83","3.73","0.65"
"NIFTY MIDCAP 150","27 Aug 2018","53.30","3.73","0.65"
"NIFTY MIDCAP 150","24 Aug 2018","53.10","3.69","0.66"
"NIFTY MIDCAP 150","23 Aug 2018","54.30","3.70","0.66"
"NIFTY MIDCAP 150","21 Aug 2018","54.18","3.70","0.66"
"NIFTY MIDCAP 150","20 Aug 2018","54.23","3.69","0.66"
"NIFTY MIDCAP 150","17 Aug 2018","54.08","3.67","0.67"
"NIFTY MIDCAP 150","16 Aug 2018","53.58","3.63","0.67"
"NIFTY MIDCAP 150","14 Aug 2018","53.50","3.64","0.67"
"NIFTY MIDCAP 150","13 Aug 2018","53.04","3.60","0.68"
"NIFTY MIDCAP 150","10 Aug 2018","52.66","3.62","0.67"
"NIFTY MIDCAP 150","09 Aug 2018","53.09","3.63","0.67"
"NIFTY MIDCAP 150","08 Aug 2018","50.14","3.62","0.67"
"NIFTY MIDCAP 150","07 Aug 2018","50.72","3.62","0.67"
"NIFTY MIDCAP 150","06 Aug 2018","50.80","3.62","0.67"
"NIFTY MIDCAP 150","03 Aug 2018","53.02","3.61","0.68"
"NIFTY MIDCAP 150","02 Aug 2018","52.73","3.58","0.68"
"NIFTY MIDCAP 150","01 Aug 2018","53.52","3.58","0.68"
"NIFTY MIDCAP 150","31 Jul 2018","53.39","3.57","0.68"
