"Index Name","Date","Open","High","Low","Close"
"NIFTY500 VALUE 50","08 Dec 2021","-","-","-","6155.71"
"NIFTY500 VALUE 50","07 Dec 2021","-","-","-","6072.03"
"NIFTY500 VALUE 50","06 Dec 2021","-","-","-","5959.81"
"NIFTY500 VALUE 50","03 Dec 2021","-","-","-","6042.89"
"NIFTY500 VALUE 50","02 Dec 2021","-","-","-","6047.34"
"NIFTY500 VALUE 50","01 Dec 2021","-","-","-","5948.54"
"NIFTY500 VALUE 50","30 Nov 2021","-","-","-","5852.85"
"NIFTY500 VALUE 50","29 Nov 2021","-","-","-","5861.02"
"NIFTY500 VALUE 50","26 Nov 2021","-","-","-","5936.44"
"NIFTY500 VALUE 50","25 Nov 2021","-","-","-","6201.95"
"NIFTY500 VALUE 50","24 Nov 2021","-","-","-","6202.89"
"NIFTY500 VALUE 50","23 Nov 2021","-","-","-","6182.70"
"NIFTY500 VALUE 50","22 Nov 2021","-","-","-","6065.95"
"NIFTY500 VALUE 50","18 Nov 2021","-","-","-","6251.43"
"NIFTY500 VALUE 50","17 Nov 2021","-","-","-","6367.55"
"NIFTY500 VALUE 50","16 Nov 2021","-","-","-","6377.90"
"NIFTY500 VALUE 50","15 Nov 2021","-","-","-","6425.51"
"NIFTY500 VALUE 50","12 Nov 2021","-","-","-","6481.15"
"NIFTY500 VALUE 50","11 Nov 2021","-","-","-","6458.46"
"NIFTY500 VALUE 50","10 Nov 2021","-","-","-","6529.14"
"NIFTY500 VALUE 50","09 Nov 2021","-","-","-","6585.06"
"NIFTY500 VALUE 50","08 Nov 2021","-","-","-","6561.79"
"NIFTY500 VALUE 50","04 Nov 2021","-","-","-","6433.47"
"NIFTY500 VALUE 50","03 Nov 2021","-","-","-","6386.19"
"NIFTY500 VALUE 50","02 Nov 2021","-","-","-","6382.01"
"NIFTY500 VALUE 50","01 Nov 2021","-","-","-","6387.97"
"NIFTY500 VALUE 50","29 Oct 2021","-","-","-","6256.10"
"NIFTY500 VALUE 50","28 Oct 2021","-","-","-","6267.71"
"NIFTY500 VALUE 50","27 Oct 2021","-","-","-","6494.02"
"NIFTY500 VALUE 50","26 Oct 2021","-","-","-","6532.90"
"NIFTY500 VALUE 50","25 Oct 2021","-","-","-","6405.42"
"NIFTY500 VALUE 50","22 Oct 2021","-","-","-","6450.17"
"NIFTY500 VALUE 50","21 Oct 2021","-","-","-","6543.92"
"NIFTY500 VALUE 50","20 Oct 2021","-","-","-","6525.47"
"NIFTY500 VALUE 50","19 Oct 2021","-","-","-","6643.63"
"NIFTY500 VALUE 50","18 Oct 2021","-","-","-","6843.40"
"NIFTY500 VALUE 50","14 Oct 2021","-","-","-","6678.97"
"NIFTY500 VALUE 50","13 Oct 2021","-","-","-","6627.98"
"NIFTY500 VALUE 50","12 Oct 2021","-","-","-","6444.37"
"NIFTY500 VALUE 50","11 Oct 2021","-","-","-","6409.32"
"NIFTY500 VALUE 50","08 Oct 2021","-","-","-","6291.70"
"NIFTY500 VALUE 50","07 Oct 2021","-","-","-","6285.10"
"NIFTY500 VALUE 50","06 Oct 2021","-","-","-","6253.02"
"NIFTY500 VALUE 50","05 Oct 2021","-","-","-","6323.82"
"NIFTY500 VALUE 50","04 Oct 2021","-","-","-","6234.16"
"NIFTY500 VALUE 50","01 Oct 2021","-","-","-","6130.85"
"NIFTY500 VALUE 50","30 Sep 2021","-","-","-","6117.47"
"NIFTY500 VALUE 50","29 Sep 2021","-","-","-","6111.91"
"NIFTY500 VALUE 50","28 Sep 2021","-","-","-","5959.19"
"NIFTY500 VALUE 50","27 Sep 2021","-","-","-","5859.11"
"NIFTY500 VALUE 50","24 Sep 2021","-","-","-","5791.25"
"NIFTY500 VALUE 50","23 Sep 2021","-","-","-","5840.98"
"NIFTY500 VALUE 50","22 Sep 2021","-","-","-","5742.04"
"NIFTY500 VALUE 50","21 Sep 2021","-","-","-","5655.29"
"NIFTY500 VALUE 50","20 Sep 2021","-","-","-","5601.78"
"NIFTY500 VALUE 50","17 Sep 2021","-","-","-","5804.17"
"NIFTY500 VALUE 50","16 Sep 2021","-","-","-","5900.80"
"NIFTY500 VALUE 50","15 Sep 2021","-","-","-","5872.14"
"NIFTY500 VALUE 50","14 Sep 2021","-","-","-","5777.78"
"NIFTY500 VALUE 50","13 Sep 2021","-","-","-","5742.46"
"NIFTY500 VALUE 50","09 Sep 2021","-","-","-","5688.59"
"NIFTY500 VALUE 50","08 Sep 2021","-","-","-","5647.98"
"NIFTY500 VALUE 50","07 Sep 2021","-","-","-","5606.92"
"NIFTY500 VALUE 50","06 Sep 2021","-","-","-","5645.76"
"NIFTY500 VALUE 50","03 Sep 2021","-","-","-","5650.45"
"NIFTY500 VALUE 50","02 Sep 2021","-","-","-","5583.72"
"NIFTY500 VALUE 50","01 Sep 2021","-","-","-","5574.81"
"NIFTY500 VALUE 50","31 Aug 2021","-","-","-","5583.10"
"NIFTY500 VALUE 50","30 Aug 2021","-","-","-","5531.06"
"NIFTY500 VALUE 50","27 Aug 2021","-","-","-","5422.33"
"NIFTY500 VALUE 50","26 Aug 2021","-","-","-","5371.15"
"NIFTY500 VALUE 50","25 Aug 2021","-","-","-","5409.65"
"NIFTY500 VALUE 50","24 Aug 2021","-","-","-","5373.55"
"NIFTY500 VALUE 50","23 Aug 2021","-","-","-","5263.79"
"NIFTY500 VALUE 50","20 Aug 2021","-","-","-","5331.28"
"NIFTY500 VALUE 50","18 Aug 2021","-","-","-","5524.62"
"NIFTY500 VALUE 50","17 Aug 2021","-","-","-","5549.27"
"NIFTY500 VALUE 50","16 Aug 2021","-","-","-","5626.20"
"NIFTY500 VALUE 50","13 Aug 2021","-","-","-","5608.58"
"NIFTY500 VALUE 50","12 Aug 2021","-","-","-","5609.92"
"NIFTY500 VALUE 50","11 Aug 2021","-","-","-","5563.13"
"NIFTY500 VALUE 50","10 Aug 2021","-","-","-","5498.75"
"NIFTY500 VALUE 50","09 Aug 2021","-","-","-","5611.65"
"NIFTY500 VALUE 50","06 Aug 2021","-","-","-","5688.33"
"NIFTY500 VALUE 50","05 Aug 2021","-","-","-","5656.61"
"NIFTY500 VALUE 50","04 Aug 2021","-","-","-","5666.32"
"NIFTY500 VALUE 50","03 Aug 2021","-","-","-","5717.11"
"NIFTY500 VALUE 50","02 Aug 2021","-","-","-","5706.58"
"NIFTY500 VALUE 50","30 Jul 2021","-","-","-","5640.08"
"NIFTY500 VALUE 50","29 Jul 2021","-","-","-","5637.03"
"NIFTY500 VALUE 50","28 Jul 2021","-","-","-","5531.50"
"NIFTY500 VALUE 50","27 Jul 2021","-","-","-","5547.85"
"NIFTY500 VALUE 50","26 Jul 2021","-","-","-","5569.19"
"NIFTY500 VALUE 50","23 Jul 2021","-","-","-","5569.37"
"NIFTY500 VALUE 50","22 Jul 2021","-","-","-","5589.86"
"NIFTY500 VALUE 50","20 Jul 2021","-","-","-","5510.41"
